지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2016-01-01 00:00,-1.9,,.1,85,,,-.8
108,서울,2016-01-01 01:00,-2.1,,1.6,83,,,-.9
108,서울,2016-01-01 02:00,-2.2,,.4,86,,,-1
108,서울,2016-01-01 03:00,-2.5,,1.8,90,,,-1
108,서울,2016-01-01 04:00,-2.9,,1.9,90,,,-1.2
108,서울,2016-01-01 05:00,-3.2,,2,92,,,-1.2
108,서울,2016-01-01 06:00,-3.1,,1.3,90,,,-.6
108,서울,2016-01-01 07:00,-2.6,,1.6,88,,,-.7
108,서울,2016-01-01 08:00,-2.4,,2.4,88,0,,-.5
108,서울,2016-01-01 09:00,-2,,2,84,.1,,-.2
108,서울,2016-01-01 10:00,-.6,,1.1,72,1,,0
108,서울,2016-01-01 11:00,1.5,,1.3,70,.7,,.9
108,서울,2016-01-01 12:00,2.2,,1.9,66,.1,,1.1
108,서울,2016-01-01 13:00,3.1,,1.3,60,0,,2.1
108,서울,2016-01-01 14:00,3.6,,.9,56,.2,,1.7
108,서울,2016-01-01 15:00,4,,3.1,57,0,,1.7
108,서울,2016-01-01 16:00,3.9,,3,59,0,,.9
108,서울,2016-01-01 17:00,3.9,,2.2,61,0,,.4
108,서울,2016-01-01 18:00,3.8,,3,63,0,,.4
108,서울,2016-01-01 19:00,3.8,,2.6,64,,,.4
108,서울,2016-01-01 20:00,3.8,,2,65,,,.4
108,서울,2016-01-01 21:00,3.7,,1,65,,,.4
108,서울,2016-01-01 22:00,3.7,,.8,65,,,.5
108,서울,2016-01-01 23:00,3.6,,.3,68,,,.6
108,서울,2016-01-02 00:00,3.6,,.6,69,,,.6
108,서울,2016-01-02 01:00,3.4,,.7,72,,,.6
108,서울,2016-01-02 02:00,3.4,,.7,70,,,.4
108,서울,2016-01-02 03:00,3,,1.7,74,,,0
108,서울,2016-01-02 04:00,2.6,,1.2,76,,,-.1
108,서울,2016-01-02 05:00,2.2,,1.9,78,,,0
108,서울,2016-01-02 06:00,2,,1.6,77,,,.1
108,서울,2016-01-02 07:00,1.5,,1.6,82,,,0
108,서울,2016-01-02 08:00,1,,1.9,83,0,,-.1
108,서울,2016-01-02 09:00,1.9,,2,78,0,,.1
108,서울,2016-01-02 10:00,3.4,,1.9,74,.2,,.6
108,서울,2016-01-02 11:00,5,,1.6,68,.7,,4.4
108,서울,2016-01-02 12:00,6.2,,1.8,67,.6,,5.4
108,서울,2016-01-02 13:00,7.5,,1.3,63,.4,,8.2
108,서울,2016-01-02 14:00,8.8,,2.8,66,.3,,8.3
108,서울,2016-01-02 15:00,9.1,,2.7,68,.5,,7.2
108,서울,2016-01-02 16:00,9.4,,3.3,68,.7,,6.8
108,서울,2016-01-02 17:00,8.9,,3.1,72,.2,,5.5
108,서울,2016-01-02 18:00,8.6,,2.9,78,0,,5.1
108,서울,2016-01-02 19:00,8.5,,1.8,80,,,4.9
108,서울,2016-01-02 20:00,8,,1.7,84,,,3.8
108,서울,2016-01-02 21:00,7.7,,1.6,83,,,3.7
108,서울,2016-01-02 22:00,7.5,,1.3,85,,,3.8
108,서울,2016-01-02 23:00,7.3,,1.6,88,,,3
108,서울,2016-01-03 00:00,6.9,,2,90,,,2.4
108,서울,2016-01-03 01:00,6.9,,2,89,,,3.1
108,서울,2016-01-03 02:00,6.8,,1.8,90,,,3.4
108,서울,2016-01-03 03:00,6.3,,1.3,93,,,2.3
108,서울,2016-01-03 04:00,5.9,,.5,93,,,2.7
108,서울,2016-01-03 05:00,5.8,,1.6,92,,,3
108,서울,2016-01-03 06:00,5.5,,1.2,93,,,2.8
108,서울,2016-01-03 07:00,5.5,,.3,93,,,2.9
108,서울,2016-01-03 08:00,5.4,,.7,94,0,,3.3
108,서울,2016-01-03 09:00,5.3,,.3,92,0,,3.2
108,서울,2016-01-03 10:00,5.7,,.7,88,0,,4.9
108,서울,2016-01-03 11:00,6.8,,1.4,77,.1,,7.5
108,서울,2016-01-03 12:00,7.7,,2.4,73,.2,,8.8
108,서울,2016-01-03 13:00,8.3,,4,68,.5,,9.9
108,서울,2016-01-03 14:00,8.4,,2.8,67,.1,,9.4
108,서울,2016-01-03 15:00,9.3,,2.1,63,.9,,9.9
108,서울,2016-01-03 16:00,8.6,,2.4,66,.4,,7.3
108,서울,2016-01-03 17:00,7.5,,2,70,0,,5.4
108,서울,2016-01-03 18:00,6.8,,2,74,0,,4.4
108,서울,2016-01-03 19:00,6.7,,1.8,74,,,4.3
108,서울,2016-01-03 20:00,6.1,,3.6,80,,,3.5
108,서울,2016-01-03 21:00,6,,2.6,78,,,3.8
108,서울,2016-01-03 22:00,5.9,,2.2,80,,,3.9
108,서울,2016-01-03 23:00,5.6,,2.1,79,,,3.7
108,서울,2016-01-04 00:00,5.1,,2.8,79,,,3.3
108,서울,2016-01-04 01:00,4.4,,2.4,80,,,3.1
108,서울,2016-01-04 02:00,4.3,,1.7,77,,,3.2
108,서울,2016-01-04 03:00,4.2,,2.5,80,,,3.1
108,서울,2016-01-04 04:00,4.2,,3.3,76,,,3.1
108,서울,2016-01-04 05:00,3.7,,2.7,83,,,2.8
108,서울,2016-01-04 06:00,3.1,,2.8,80,,,2.6
108,서울,2016-01-04 07:00,1.9,,3.1,70,,,1.1
108,서울,2016-01-04 08:00,1.1,,1.5,76,0,,.5
108,서울,2016-01-04 09:00,1.3,,3.5,72,.5,,1.5
108,서울,2016-01-04 10:00,2,,3.7,57,1,,3
108,서울,2016-01-04 11:00,2.8,,3.7,49,1,,6.8
108,서울,2016-01-04 12:00,4,,4.2,38,1,,9.5
108,서울,2016-01-04 13:00,4.8,,4.2,33,1,,9.4
108,서울,2016-01-04 14:00,4.5,,3.6,38,1,,9.8
108,서울,2016-01-04 15:00,4.9,,3.3,32,1,,7.2
108,서울,2016-01-04 16:00,4,,4,32,1,,4.6
108,서울,2016-01-04 17:00,2.7,,3.6,34,1,,2.8
108,서울,2016-01-04 18:00,1.4,,3.7,41,.1,,1.2
108,서울,2016-01-04 19:00,.5,,3.4,45,,,.4
108,서울,2016-01-04 20:00,-.2,,2.4,45,,,-.2
108,서울,2016-01-04 21:00,-.7,,2.8,47,,,.1
108,서울,2016-01-04 22:00,-1.3,,3.3,43,,,-.2
108,서울,2016-01-04 23:00,-2,,3.5,47,,,-.4
108,서울,2016-01-05 00:00,-2.5,,3.3,45,,,-.7
108,서울,2016-01-05 01:00,-3.1,,2,50,,,-.7
108,서울,2016-01-05 02:00,-3.5,,3.4,53,,,-.8
108,서울,2016-01-05 03:00,-3.6,,2.8,53,,,-.7
108,서울,2016-01-05 04:00,-3.8,,2.2,53,,,-.8
108,서울,2016-01-05 05:00,-3.8,,1.9,53,,,-.7
108,서울,2016-01-05 06:00,-4.1,,2.1,54,,,-.9
108,서울,2016-01-05 07:00,-4.3,,3.6,49,,,-1.1
108,서울,2016-01-05 08:00,-4.6,,1.6,45,0,,-1.1
108,서울,2016-01-05 09:00,-4.5,,1.9,35,0,,-.8
108,서울,2016-01-05 10:00,-3.5,,4,27,.7,,-.1
108,서울,2016-01-05 11:00,-2.3,,2.8,25,1,,.4
108,서울,2016-01-05 12:00,-1.6,,3.7,24,1,,1
108,서울,2016-01-05 13:00,-.9,,3.6,24,1,,1.9
108,서울,2016-01-05 14:00,1.2,,2.4,24,1,,4.5
108,서울,2016-01-05 15:00,1,,4,23,1,,2.7
108,서울,2016-01-05 16:00,.8,,4,24,1,,.9
108,서울,2016-01-05 17:00,-.2,,2.3,30,1,,.3
108,서울,2016-01-05 18:00,-1.6,,2.4,34,.2,,-.2
108,서울,2016-01-05 19:00,-2.2,,2.1,39,,,-.5
108,서울,2016-01-05 20:00,-2.7,,1.7,40,,,-.8
108,서울,2016-01-05 21:00,-3.4,,1.1,43,,,-1
108,서울,2016-01-05 22:00,-3.7,,1.1,42,,,-1.2
108,서울,2016-01-05 23:00,-4.1,,.6,47,,,-1.4
108,서울,2016-01-06 00:00,-4.1,,.7,49,,,-1.5
108,서울,2016-01-06 01:00,-4.3,,.7,51,,,-1.6
108,서울,2016-01-06 02:00,-4.7,,2,52,,,-1.8
108,서울,2016-01-06 03:00,-4.8,,2.5,51,,,-1.8
108,서울,2016-01-06 04:00,-4.9,,1.3,55,,,-1.8
108,서울,2016-01-06 05:00,-4.5,,1.1,54,,,-1.2
108,서울,2016-01-06 06:00,-4,,1.8,52,,,-1
108,서울,2016-01-06 07:00,-3.6,,.9,52,,,-.9
108,서울,2016-01-06 08:00,-3.3,,1.2,52,0,,-.9
108,서울,2016-01-06 09:00,-2.7,,1,51,0,,-.4
108,서울,2016-01-06 10:00,-1.4,,1.7,47,.6,,-.2
108,서울,2016-01-06 11:00,.8,,.7,44,1,,.2
108,서울,2016-01-06 12:00,1.3,,2.4,50,.2,,.7
108,서울,2016-01-06 13:00,1.4,,3.4,49,.3,,.9
108,서울,2016-01-06 14:00,1,,3.2,51,0,,.6
108,서울,2016-01-06 15:00,1.4,,2,51,0,,.8
108,서울,2016-01-06 16:00,1.2,,3.5,53,.1,,.1
108,서울,2016-01-06 17:00,.6,,2.2,56,0,,0
108,서울,2016-01-06 18:00,.1,,1.7,58,0,,-.1
108,서울,2016-01-06 19:00,-.6,,2.3,59,,,-.2
108,서울,2016-01-06 20:00,-.9,,2.5,63,,,-.4
108,서울,2016-01-06 21:00,-1.6,,2.6,60,,,-.5
108,서울,2016-01-06 22:00,-2,,2.7,59,,,-.7
108,서울,2016-01-06 23:00,-2.7,,1.8,62,,,-.8
108,서울,2016-01-07 00:00,-3.1,,2.7,61,,,-1
108,서울,2016-01-07 01:00,-3.9,,1.9,59,,,-1.3
108,서울,2016-01-07 02:00,-4.5,,1.6,63,,,-1.6
108,서울,2016-01-07 03:00,-5.1,,1.5,66,,,-1.9
108,서울,2016-01-07 04:00,-5.5,,1.1,67,,,-2.1
108,서울,2016-01-07 05:00,-5.3,,1.2,66,,,-2.3
108,서울,2016-01-07 06:00,-5.4,,1.6,66,,,-2.5
108,서울,2016-01-07 07:00,-5.4,,1.5,67,,,-2.7
108,서울,2016-01-07 08:00,-5.6,,1.7,66,0,,-2.8
108,서울,2016-01-07 09:00,-5.2,,2.9,54,1,,-2.3
108,서울,2016-01-07 10:00,-4,,3.6,45,1,,-.9
108,서울,2016-01-07 11:00,-2.6,,2.5,44,1,,.1
108,서울,2016-01-07 12:00,-1.8,,3.1,41,1,,1.7
108,서울,2016-01-07 13:00,.6,,2.7,34,1,,2.4
108,서울,2016-01-07 14:00,.8,,2.9,31,1,,3.9
108,서울,2016-01-07 15:00,.4,,3.6,25,1,,1.2
108,서울,2016-01-07 16:00,.3,,4.5,28,1,,.1
108,서울,2016-01-07 17:00,-.8,,3.8,41,1,,-.2
108,서울,2016-01-07 18:00,-2,,2.3,48,.1,,-.4
108,서울,2016-01-07 19:00,-2.7,,1.9,49,,,-.6
108,서울,2016-01-07 20:00,-2.9,,2.4,51,,,-.8
108,서울,2016-01-07 21:00,-3.1,,2.2,54,,,-1.1
108,서울,2016-01-07 22:00,-3.9,,2.2,53,,,-1.5
108,서울,2016-01-07 23:00,-4.8,,1.9,56,,,-1.7
108,서울,2016-01-08 00:00,-5.2,,2.6,60,,,-2
108,서울,2016-01-08 01:00,-5.7,,.2,62,,,-2.3
108,서울,2016-01-08 02:00,-5.8,,1.3,64,,,-2.5
108,서울,2016-01-08 03:00,-6.2,,.6,66,,,-2.8
108,서울,2016-01-08 04:00,-6.8,,.5,65,,,-3.1
108,서울,2016-01-08 05:00,-6,,2.3,60,,,-3.2
108,서울,2016-01-08 06:00,-6.4,,0,60,,,-3.5
108,서울,2016-01-08 07:00,-6.7,,.7,61,,,-3.7
108,서울,2016-01-08 08:00,-6.9,,.6,63,0,,-3.7
108,서울,2016-01-08 09:00,-5.8,,1.7,57,1,,-2.8
108,서울,2016-01-08 10:00,-4.1,,3.6,48,1,,-1.2
108,서울,2016-01-08 11:00,-3,,3.7,41,1,,.1
108,서울,2016-01-08 12:00,-1.7,,3.2,30,1,,1.7
108,서울,2016-01-08 13:00,-.2,,2.7,27,1,,2.1
108,서울,2016-01-08 14:00,.2,,4,25,1,,3.5
108,서울,2016-01-08 15:00,.5,,3.9,26,1,,1
108,서울,2016-01-08 16:00,.5,,4.8,29,1,,0
108,서울,2016-01-08 17:00,-.1,,3.1,33,1,,-.2
108,서울,2016-01-08 18:00,-1.1,,1.6,37,.2,,-.4
108,서울,2016-01-08 19:00,-1.7,,2.6,48,,,-.7
108,서울,2016-01-08 20:00,-2,,1.6,54,,,-1
108,서울,2016-01-08 21:00,-2.6,,.5,58,,,-1.4
108,서울,2016-01-08 22:00,-3.1,,.2,58,,,-1.8
108,서울,2016-01-08 23:00,-3.5,,.5,62,,,-2.2
108,서울,2016-01-09 00:00,-3.3,,1.9,64,,,-2.2
108,서울,2016-01-09 01:00,-3.4,,1.6,62,,,-2.2
108,서울,2016-01-09 02:00,-4.4,,.1,62,,,-2.8
108,서울,2016-01-09 03:00,-4.4,,1.4,60,,,-2.3
108,서울,2016-01-09 04:00,-4.8,,1,61,,,-2.5
108,서울,2016-01-09 05:00,-5,,1.1,64,,,-3.1
108,서울,2016-01-09 06:00,-5.2,,1,63,,,-2.8
108,서울,2016-01-09 07:00,-5.7,,.4,65,,,-3.4
108,서울,2016-01-09 08:00,-6.1,,.9,62,0,,-3.7
108,서울,2016-01-09 09:00,-5.2,,.9,55,.9,,-2.7
108,서울,2016-01-09 10:00,-2.7,,.9,49,1,,-1
108,서울,2016-01-09 11:00,-1.3,,2.1,46,1,,.1
108,서울,2016-01-09 12:00,.1,,3.3,41,1,,1.9
108,서울,2016-01-09 13:00,.9,,4.1,36,1,,2.7
108,서울,2016-01-09 14:00,1.7,,3.9,39,1,,4.4
108,서울,2016-01-09 15:00,1,,4.5,48,1,,1.6
108,서울,2016-01-09 16:00,.6,,3.5,52,.5,,.2
108,서울,2016-01-09 17:00,.1,,3,55,.6,,0
108,서울,2016-01-09 18:00,-.4,,3.2,59,0,,-.1
108,서울,2016-01-09 19:00,-1,,2.8,64,,,-.2
108,서울,2016-01-09 20:00,-1.6,,1.8,67,,,-.5
108,서울,2016-01-09 21:00,-2.2,,1.6,70,,,-.7
108,서울,2016-01-09 22:00,-1.4,,1.4,64,,,-.3
108,서울,2016-01-09 23:00,-.4,,2,62,,,-.3
108,서울,2016-01-10 00:00,-.3,,2.2,61,,,-.6
108,서울,2016-01-10 01:00,-.1,,1.9,61,,,-.4
108,서울,2016-01-10 02:00,.4,,3,65,,,-.3
108,서울,2016-01-10 03:00,.3,,3.5,68,,,-.7
108,서울,2016-01-10 04:00,.3,,1.2,69,,,-.3
108,서울,2016-01-10 05:00,.3,,1.9,75,,,-.4
108,서울,2016-01-10 06:00,.2,,1,74,,,-.4
108,서울,2016-01-10 07:00,.1,,1.2,72,,,-.8
108,서울,2016-01-10 08:00,-.4,,2.3,71,0,,-1.1
108,서울,2016-01-10 09:00,-.6,,3.2,64,0,,-.4
108,서울,2016-01-10 10:00,-.5,,2.4,62,.7,,0
108,서울,2016-01-10 11:00,1,,2.9,37,.9,,1.1
108,서울,2016-01-10 12:00,2.4,,3.3,26,1,,3.7
108,서울,2016-01-10 13:00,3.6,,2.8,25,1,,4.9
108,서울,2016-01-10 14:00,3.2,,5.1,23,1,,5.7
108,서울,2016-01-10 15:00,3.4,,3.8,21,1,,2.8
108,서울,2016-01-10 16:00,3.1,,4.3,22,1,,.7
108,서울,2016-01-10 17:00,2,,3.4,25,1,,0
108,서울,2016-01-10 18:00,.7,,2.4,29,.3,,-.4
108,서울,2016-01-10 19:00,-.1,,2,30,,,-.6
108,서울,2016-01-10 20:00,-.7,,2.6,28,,,-.9
108,서울,2016-01-10 21:00,-1.3,,1.5,29,,,-1
108,서울,2016-01-10 22:00,-1.6,,2.5,29,,,-1.2
108,서울,2016-01-10 23:00,-2.2,,1.3,33,,,-1.6
108,서울,2016-01-11 00:00,-2.7,,3.6,27,,,-1.8
108,서울,2016-01-11 01:00,-3.5,,1.5,30,,,-2.1
108,서울,2016-01-11 02:00,-4,,2.5,41,,,-2.4
108,서울,2016-01-11 03:00,-4.7,,2.7,45,,,-2.7
108,서울,2016-01-11 04:00,-5,,2,46,,,-3
108,서울,2016-01-11 05:00,-5.3,,2.4,45,,,-3.2
108,서울,2016-01-11 06:00,-5.6,,3.3,48,,,-3.4
108,서울,2016-01-11 07:00,-5.9,,1.7,49,,,-3.6
108,서울,2016-01-11 08:00,-6.4,,1,55,0,,-3.8
108,서울,2016-01-11 09:00,-5.8,,3.9,51,.9,,-3.1
108,서울,2016-01-11 10:00,-4.6,,2.9,45,1,,-1.2
108,서울,2016-01-11 11:00,-3,,1.7,34,1,,.5
108,서울,2016-01-11 12:00,-2.2,,2.8,29,1,,2.7
108,서울,2016-01-11 13:00,-1.1,,4,27,1,,2.5
108,서울,2016-01-11 14:00,-.2,,3.2,23,1,,4.1
108,서울,2016-01-11 15:00,.5,,3.4,23,1,,1.4
108,서울,2016-01-11 16:00,-.2,,4.1,26,1,,0
108,서울,2016-01-11 17:00,-1.4,,3.7,33,1,,-.3
108,서울,2016-01-11 18:00,-2.6,,3.4,33,.2,,-.9
108,서울,2016-01-11 19:00,-3.2,,3.6,33,,,-1.3
108,서울,2016-01-11 20:00,-3.6,,2.7,32,,,-1.9
108,서울,2016-01-11 21:00,-4.3,,2.1,36,,,-2.2
108,서울,2016-01-11 22:00,-4.8,,2,39,,,-2.4
108,서울,2016-01-11 23:00,-5.3,,3,42,,,-2.9
108,서울,2016-01-12 00:00,-5.8,,2.3,41,,,-3.1
108,서울,2016-01-12 01:00,-6.4,,1.9,44,,,-3.6
108,서울,2016-01-12 02:00,-6.8,,2.1,47,,,-3.9
108,서울,2016-01-12 03:00,-7.6,,1.6,49,,,-4.3
108,서울,2016-01-12 04:00,-7.9,,2,50,,,-4.6
108,서울,2016-01-12 05:00,-8.2,,.8,50,,,-4.9
108,서울,2016-01-12 06:00,-8.6,,1.1,53,,,-5.1
108,서울,2016-01-12 07:00,-8.9,,1.8,48,,,-5.3
108,서울,2016-01-12 08:00,-8.8,,1.9,51,0,,-5.4
108,서울,2016-01-12 09:00,-7.9,,2.6,48,.9,,-4.3
108,서울,2016-01-12 10:00,-5.8,,2.5,47,1,,-1.9
108,서울,2016-01-12 11:00,-4.2,,2.9,32,1,,.2
108,서울,2016-01-12 12:00,-3.5,,2.9,31,1,,2.6
108,서울,2016-01-12 13:00,-1.3,,3.4,27,1,,2.7
108,서울,2016-01-12 14:00,-.7,,2.8,24,1,,4.5
108,서울,2016-01-12 15:00,-.3,,3.2,25,1,,1.3
108,서울,2016-01-12 16:00,.4,,3.7,26,1,,0
108,서울,2016-01-12 17:00,-.8,,2.7,34,1,,-.4
108,서울,2016-01-12 18:00,-2.9,,3.5,42,.2,,-1.1
108,서울,2016-01-12 19:00,-3.8,,2.2,46,,,-1.7
108,서울,2016-01-12 20:00,-4.3,,2.1,49,,,-2.2
108,서울,2016-01-12 21:00,-4.4,,2.7,58,,,-2.7
108,서울,2016-01-12 22:00,-4.7,,3.4,60,,,-2.8
108,서울,2016-01-12 23:00,-6.2,,3.6,62,,,-3.5
108,서울,2016-01-13 00:00,-6.8,,2.9,62,,,-4
108,서울,2016-01-13 01:00,-7.3,,2,64,,,-4.4
108,서울,2016-01-13 02:00,-7.8,,.6,64,,,-4.7
108,서울,2016-01-13 03:00,-8.1,,.6,63,,,-4.6
108,서울,2016-01-13 04:00,-7.7,,.7,63,,,-3.8
108,서울,2016-01-13 05:00,-7.5,,.6,65,,,-4.4
108,서울,2016-01-13 06:00,-7.7,,.4,66,,,-4.5
108,서울,2016-01-13 07:00,-7.8,,.6,67,,,-5.2
108,서울,2016-01-13 08:00,-7.8,,1.6,65,0,,-5.2
108,서울,2016-01-13 09:00,-6.7,,2.1,61,.9,,-4.1
108,서울,2016-01-13 10:00,-5,,2,43,1,,-1.2
108,서울,2016-01-13 11:00,-2.8,,1.7,33,1,,.2
108,서울,2016-01-13 12:00,-1.5,,2,38,1,,1.3
108,서울,2016-01-13 13:00,-.4,,2.5,41,1,,3.7
108,서울,2016-01-13 14:00,-.5,,3.8,51,.7,,2.9
108,서울,2016-01-13 15:00,-.6,0,1.4,61,.2,,1.7
108,서울,2016-01-13 16:00,-1.1,,3.1,77,0,,0
108,서울,2016-01-13 17:00,-1.7,,2.2,91,0,.5,0
108,서울,2016-01-13 18:00,-2.1,.4,3.3,88,0,.5,-.1
108,서울,2016-01-13 19:00,-2.1,,2,83,,.4,-.1
108,서울,2016-01-13 20:00,-2.6,,3,79,,.4,-.2
108,서울,2016-01-13 21:00,-3.1,,4.8,76,,.4,-.3
108,서울,2016-01-13 22:00,-3.9,,2.8,75,,.4,-.3
108,서울,2016-01-13 23:00,-5.8,,3,55,,.4,-1
108,서울,2016-01-14 00:00,-6.6,,3.3,51,,.4,-1.6
108,서울,2016-01-14 01:00,-7.3,,1.5,52,,.4,-2.2
108,서울,2016-01-14 02:00,-7.6,,1.5,53,,.4,-2.6
108,서울,2016-01-14 03:00,-7.7,,1.9,50,,.4,-2.9
108,서울,2016-01-14 04:00,-7.8,,1.3,49,,.3,-3.2
108,서울,2016-01-14 05:00,-8,,.9,55,,.3,-3.7
108,서울,2016-01-14 06:00,-8.2,,1.3,56,,.3,-4
108,서울,2016-01-14 07:00,-8.3,,.7,59,,.3,-4.2
108,서울,2016-01-14 08:00,-8.3,,1,58,0,.3,-4.3
108,서울,2016-01-14 09:00,-7.5,,1.8,50,.9,.3,-3.6
108,서울,2016-01-14 10:00,-5.3,,1.5,34,1,.3,-1.7
108,서울,2016-01-14 11:00,-3.3,,1.3,24,1,.2,-.1
108,서울,2016-01-14 12:00,-.9,,1.8,30,1,,2.6
108,서울,2016-01-14 13:00,.2,,2.5,27,1,,3.6
108,서울,2016-01-14 14:00,.4,,1.8,28,.9,,2.5
108,서울,2016-01-14 15:00,1.3,,2.3,28,1,,2.2
108,서울,2016-01-14 16:00,.1,,3.2,40,.9,,.6
108,서울,2016-01-14 17:00,-.7,,3.5,50,0,,-.1
108,서울,2016-01-14 18:00,-1.2,0,2.1,55,0,,-.2
108,서울,2016-01-14 19:00,-1.5,,2.9,50,,,-.5
108,서울,2016-01-14 20:00,-1.7,,.4,73,,0,-.3
108,서울,2016-01-14 21:00,-1.7,0,.6,70,,0,-.3
108,서울,2016-01-14 22:00,-1.2,,2.7,77,,0,-.2
108,서울,2016-01-14 23:00,-1.1,,.5,79,,0,-.3
108,서울,2016-01-15 00:00,-1.1,0,2,78,,0,-.4
108,서울,2016-01-15 01:00,-1.3,,1.5,82,,0,-1
108,서울,2016-01-15 02:00,-1.7,,2,80,,0,-1.1
108,서울,2016-01-15 03:00,-1.8,,1.8,76,,0,-1.6
108,서울,2016-01-15 04:00,-2.4,,1.3,69,,0,-2.2
108,서울,2016-01-15 05:00,-3.3,,.5,75,,0,-2.1
108,서울,2016-01-15 06:00,-3.3,,1.1,67,,0,-1.8
108,서울,2016-01-15 07:00,-3.9,,1.1,72,,0,-2.6
108,서울,2016-01-15 08:00,-4.3,,1.4,70,0,0,-2.2
108,서울,2016-01-15 09:00,-3.4,,2.8,62,0,0,-1.2
108,서울,2016-01-15 10:00,-2,,3.1,49,.3,0,-.2
108,서울,2016-01-15 11:00,-.9,,2.1,39,.1,,.3
108,서울,2016-01-15 12:00,.9,,2.4,33,.6,,3
108,서울,2016-01-15 13:00,2.4,,2.1,31,1,,4.6
108,서울,2016-01-15 14:00,4.1,,.9,33,1,,5.9
108,서울,2016-01-15 15:00,5.1,,1.7,33,1,,3.2
108,서울,2016-01-15 16:00,5.1,,1.7,33,1,,1
108,서울,2016-01-15 17:00,3.7,,.8,36,1,,-.1
108,서울,2016-01-15 18:00,1.9,,.7,42,.1,,-.5
108,서울,2016-01-15 19:00,.3,,3,48,,,-.8
108,서울,2016-01-15 20:00,-.3,,2,48,,,-1.1
108,서울,2016-01-15 21:00,-.8,,2.6,50,,,-1.4
108,서울,2016-01-15 22:00,-1.3,,2,53,,,-1.7
108,서울,2016-01-15 23:00,-1.8,,2.1,54,,,-2.1
108,서울,2016-01-16 00:00,-1.9,,2.7,55,,,-2.2
108,서울,2016-01-16 01:00,-2.1,,3,55,,,-2.3
108,서울,2016-01-16 02:00,-1.8,,3.4,55,,,-2.3
108,서울,2016-01-16 03:00,-1.7,,2.7,55,,,-2.2
108,서울,2016-01-16 04:00,-1.2,,1.9,53,,,-1.2
108,서울,2016-01-16 05:00,-1.4,,2.2,60,,,-2.2
108,서울,2016-01-16 06:00,-1.9,,1.7,61,,,-1.6
108,서울,2016-01-16 07:00,-1.8,,2.1,59,,,-1.2
108,서울,2016-01-16 08:00,-1.6,,2.6,57,0,,-1.2
108,서울,2016-01-16 09:00,-1.2,,2.5,55,0,,-.6
108,서울,2016-01-16 10:00,-.6,,3.1,56,0,,0
108,서울,2016-01-16 11:00,-.2,,3.8,68,0,,.1
108,서울,2016-01-16 12:00,-.3,.1,3.6,82,0,,1.1
108,서울,2016-01-16 13:00,1.1,,4,75,0,,3
108,서울,2016-01-16 14:00,1.7,,3.3,72,0,,3.8
108,서울,2016-01-16 15:00,2.7,0,2.8,67,.7,,3.4
108,서울,2016-01-16 16:00,2.6,,3.2,68,0,,1.8
108,서울,2016-01-16 17:00,1.9,,3,72,.3,,-.4
108,서울,2016-01-16 18:00,1.3,,3.2,74,0,,0
108,서울,2016-01-16 19:00,.7,,3.6,74,,,-.3
108,서울,2016-01-16 20:00,0,,2.7,76,,,-.4
108,서울,2016-01-16 21:00,-.1,,2.6,75,,,-.4
108,서울,2016-01-16 22:00,-.3,,2.4,78,,,-.8
108,서울,2016-01-16 23:00,-.4,,3.9,75,,,-.8
108,서울,2016-01-17 00:00,-.3,,2.5,75,,,-.9
108,서울,2016-01-17 01:00,-.5,,2.9,75,,,-1
108,서울,2016-01-17 02:00,-.4,,2.3,73,,,-1.1
108,서울,2016-01-17 03:00,-.4,,2.2,73,,,-1.1
108,서울,2016-01-17 04:00,-.4,,2.2,77,,,-.9
108,서울,2016-01-17 05:00,-.6,,2.1,77,,,-.8
108,서울,2016-01-17 06:00,-.6,,2.4,76,,,-.9
108,서울,2016-01-17 07:00,-.5,,3.6,74,,,-.9
108,서울,2016-01-17 08:00,-.4,,3,73,0,,-.9
108,서울,2016-01-17 09:00,-.2,,2.9,72,0,,-.4
108,서울,2016-01-17 10:00,.9,,2.5,65,0,,.1
108,서울,2016-01-17 11:00,1.9,,2.8,61,0,,.9
108,서울,2016-01-17 12:00,3.3,,2.5,54,0,,2.4
108,서울,2016-01-17 13:00,4.3,,2.9,51,0,,2.8
108,서울,2016-01-17 14:00,4.9,,2.5,49,0,,3.7
108,서울,2016-01-17 15:00,5.3,,2,48,0,,3.3
108,서울,2016-01-17 16:00,5.1,,1.6,49,0,,1.9
108,서울,2016-01-17 17:00,4.7,,2.6,51,0,,.9
108,서울,2016-01-17 18:00,4.1,,2.4,54,0,,.1
108,서울,2016-01-17 19:00,3.3,,1.9,58,,,0
108,서울,2016-01-17 20:00,2.4,,2.6,64,,,-.2
108,서울,2016-01-17 21:00,1.6,,.9,63,,,-.4
108,서울,2016-01-17 22:00,1.6,,2.6,64,,,-.4
108,서울,2016-01-17 23:00,.8,,1.2,68,,,-.7
108,서울,2016-01-18 00:00,.2,,.2,72,,,-.9
108,서울,2016-01-18 01:00,-.3,,.9,75,,,-1.1
108,서울,2016-01-18 02:00,.3,,2.5,71,,,-.3
108,서울,2016-01-18 03:00,.1,0,3.6,77,,,-.2
108,서울,2016-01-18 04:00,-.6,,3.1,90,,.3,-.1
108,서울,2016-01-18 05:00,-.9,,6.2,84,,.4,-.1
